Area,ID,TricomeCount
9,KP_EF43_2_F_13.tif,87
10,KP_EF43_2_F_13.tif,75
11,KP_EF43_2_F_13.tif,74
12,KP_EF43_2_F_13.tif,68
13,KP_EF43_2_F_13.tif,78
14,KP_EF43_2_F_13.tif,74
15,KP_EF43_2_F_13.tif,61
16,KP_EF43_2_F_13.tif,82
1,KP_EF43_2_F_12.tif,50
2,KP_EF43_2_F_12.tif,62
3,KP_EF43_2_F_12.tif,69
4,KP_EF43_2_F_12.tif,67
5,KP_EF43_2_F_12.tif,70
6,KP_EF43_2_F_12.tif,63
7,KP_EF43_2_F_12.tif,68
8,KP_EF43_2_F_12.tif,79
9,KP_EF43_2_F_12.tif,85
10,KP_EF43_2_F_12.tif,75
11,KP_EF43_2_F_12.tif,61
12,KP_EF43_2_F_12.tif,63
13,KP_EF43_2_F_12.tif,82
14,KP_EF43_2_F_12.tif,68
15,KP_EF43_2_F_12.tif,61
16,KP_EF43_2_F_12.tif,76
1,KP_EF43_2_F_11.tif,54
2,KP_EF43_2_F_11.tif,57
3,KP_EF43_2_F_11.tif,72
4,KP_EF43_2_F_11.tif,68
5,KP_EF43_2_F_11.tif,68
6,KP_EF43_2_F_11.tif,71
7,KP_EF43_2_F_11.tif,71
8,KP_EF43_2_F_11.tif,79
9,KP_EF43_2_F_11.tif,77
10,KP_EF43_2_F_11.tif,78
11,KP_EF43_2_F_11.tif,69
12,KP_EF43_2_F_11.tif,69
13,KP_EF43_2_F_11.tif,80
14,KP_EF43_2_F_11.tif,59
15,KP_EF43_2_F_11.tif,54
16,KP_EF43_2_F_11.tif,71
1,KP_EF43_2_M_20.tif,63
2,KP_EF43_2_M_20.tif,62
3,KP_EF43_2_M_20.tif,68
4,KP_EF43_2_M_20.tif,70
5,KP_EF43_2_M_20.tif,76
6,KP_EF43_2_M_20.tif,66
7,KP_EF43_2_M_20.tif,68
8,KP_EF43_2_M_20.tif,80
9,KP_EF43_2_M_20.tif,84
10,KP_EF43_2_M_20.tif,80
11,KP_EF43_2_M_20.tif,67
12,KP_EF43_2_M_20.tif,86
13,KP_EF43_2_M_20.tif,87
14,KP_EF43_2_M_20.tif,71
15,KP_EF43_2_M_20.tif,61
16,KP_EF43_2_M_20.tif,93
1,KP_EF43_2_M_19.tif,68
2,KP_EF43_2_M_19.tif,71
3,KP_EF43_2_M_19.tif,73
4,KP_EF43_2_M_19.tif,74
5,KP_EF43_2_M_19.tif,69
6,KP_EF43_2_M_19.tif,68
7,KP_EF43_2_M_19.tif,72
8,KP_EF43_2_M_19.tif,78
9,KP_EF43_2_M_19.tif,90
10,KP_EF43_2_M_19.tif,79
11,KP_EF43_2_M_19.tif,59
12,KP_EF43_2_M_19.tif,60
13,KP_EF43_2_M_19.tif,85
14,KP_EF43_2_M_19.tif,78
15,KP_EF43_2_M_19.tif,67
16,KP_EF43_2_M_19.tif,82
1,KP_EF43_2_M_18.tif,68
2,KP_EF43_2_M_18.tif,72
3,KP_EF43_2_M_18.tif,70
4,KP_EF43_2_M_18.tif,67
5,KP_EF43_2_M_18.tif,78
6,KP_EF43_2_M_18.tif,59
7,KP_EF43_2_M_18.tif,70
8,KP_EF43_2_M_18.tif,75
9,KP_EF43_2_M_18.tif,78
10,KP_EF43_2_M_18.tif,84
11,KP_EF43_2_M_18.tif,67
12,KP_EF43_2_M_18.tif,71
13,KP_EF43_2_M_18.tif,75
14,KP_EF43_2_M_18.tif,66
15,KP_EF43_2_M_18.tif,58
16,KP_EF43_2_M_18.tif,78
1,KP_EF43_2_M_17.tif,67
2,KP_EF43_2_M_17.tif,73
3,KP_EF43_2_M_17.tif,67
4,KP_EF43_2_M_17.tif,73
5,KP_EF43_2_M_17.tif,81
6,KP_EF43_2_M_17.tif,65
7,KP_EF43_2_M_17.tif,70
8,KP_EF43_2_M_17.tif,86
9,KP_EF43_2_M_17.tif,83
10,KP_EF43_2_M_17.tif,85
11,KP_EF43_2_M_17.tif,59
12,KP_EF43_2_M_17.tif,82
13,KP_EF43_2_M_17.tif,74
14,KP_EF43_2_M_17.tif,74
15,KP_EF43_2_M_17.tif,61
16,KP_EF43_2_M_17.tif,83
1,KP_EF43_2_M_16.tif,66
2,KP_EF43_2_M_16.tif,61
3,KP_EF43_2_M_16.tif,84
4,KP_EF43_2_M_16.tif,70
5,KP_EF43_2_M_16.tif,78
6,KP_EF43_2_M_16.tif,63
7,KP_EF43_2_M_16.tif,70
8,KP_EF43_2_M_16.tif,74
9,KP_EF43_2_M_16.tif,98
10,KP_EF43_2_M_16.tif,82
11,KP_EF43_2_M_16.tif,70
12,KP_EF43_2_M_16.tif,77
13,KP_EF43_2_M_16.tif,85
14,KP_EF43_2_M_16.tif,80
15,KP_EF43_2_M_16.tif,67
16,KP_EF43_2_M_16.tif,77
1,KP_EF43_2_M_15.tif,69
2,KP_EF43_2_M_15.tif,65
3,KP_EF43_2_M_15.tif,72
4,KP_EF43_2_M_15.tif,66
5,KP_EF43_2_M_15.tif,67
6,KP_EF43_2_M_15.tif,58
7,KP_EF43_2_M_15.tif,67
8,KP_EF43_2_M_15.tif,83
9,KP_EF43_2_M_15.tif,78
10,KP_EF43_2_M_15.tif,71
11,KP_EF43_2_M_15.tif,80
12,KP_EF43_2_M_15.tif,70
13,KP_EF43_2_M_15.tif,84
14,KP_EF43_2_M_15.tif,72
15,KP_EF43_2_M_15.tif,51
16,KP_EF43_2_M_15.tif,83
1,KP_EF43_2_M_13.tif,70
2,KP_EF43_2_M_13.tif,63
3,KP_EF43_2_M_13.tif,74
4,KP_EF43_2_M_13.tif,71
5,KP_EF43_2_M_13.tif,76
6,KP_EF43_2_M_13.tif,66
7,KP_EF43_2_M_13.tif,73
8,KP_EF43_2_M_13.tif,74
9,KP_EF43_2_M_13.tif,79
10,KP_EF43_2_M_13.tif,65
11,KP_EF43_2_M_13.tif,71
12,KP_EF43_2_M_13.tif,69
13,KP_EF43_2_M_13.tif,81
14,KP_EF43_2_M_13.tif,65
15,KP_EF43_2_M_13.tif,63
16,KP_EF43_2_M_13.tif,75
1,KP_EF43_2_M_12.tif,74
2,KP_EF43_2_M_12.tif,63
3,KP_EF43_2_M_12.tif,84
4,KP_EF43_2_M_12.tif,72
5,KP_EF43_2_M_12.tif,79
6,KP_EF43_2_M_12.tif,66
7,KP_EF43_2_M_12.tif,67
8,KP_EF43_2_M_12.tif,79
9,KP_EF43_2_M_12.tif,100
10,KP_EF43_2_M_12.tif,75
11,KP_EF43_2_M_12.tif,70
12,KP_EF43_2_M_12.tif,69
13,KP_EF43_2_M_12.tif,85
14,KP_EF43_2_M_12.tif,78
15,KP_EF43_2_M_12.tif,73
16,KP_EF43_2_M_12.tif,86
1,KP_EF43_2_M_11.tif,71
2,KP_EF43_2_M_11.tif,78
3,KP_EF43_2_M_11.tif,87
4,KP_EF43_2_M_11.tif,70
5,KP_EF43_2_M_11.tif,79
6,KP_EF43_2_M_11.tif,71
7,KP_EF43_2_M_11.tif,80
8,KP_EF43_2_M_11.tif,84
9,KP_EF43_2_M_11.tif,85
10,KP_EF43_2_M_11.tif,83
11,KP_EF43_2_M_11.tif,72
12,KP_EF43_2_M_11.tif,79
13,KP_EF43_2_M_11.tif,90
14,KP_EF43_2_M_11.tif,70
15,KP_EF43_2_M_11.tif,69
16,KP_EF43_2_M_11.tif,84
1,KP_EF43_2_M_10.tif,67
2,KP_EF43_2_M_10.tif,59
3,KP_EF43_2_M_10.tif,80
4,KP_EF43_2_M_10.tif,64
5,KP_EF43_2_M_10.tif,72
6,KP_EF43_2_M_10.tif,65
7,KP_EF43_2_M_10.tif,68
8,KP_EF43_2_M_10.tif,79
9,KP_EF43_2_M_10.tif,88
10,KP_EF43_2_M_10.tif,78
11,KP_EF43_2_M_10.tif,66
12,KP_EF43_2_M_10.tif,67
13,KP_EF43_2_M_10.tif,76
14,KP_EF43_2_M_10.tif,60
15,KP_EF43_2_M_10.tif,63
16,KP_EF43_2_M_10.tif,79
1,KP_EF43_2_M_09.tif,72
2,KP_EF43_2_M_09.tif,62
3,KP_EF43_2_M_09.tif,67
4,KP_EF43_2_M_09.tif,73
5,KP_EF43_2_M_09.tif,74
6,KP_EF43_2_M_09.tif,73
7,KP_EF43_2_M_09.tif,72
8,KP_EF43_2_M_09.tif,83
9,KP_EF43_2_M_09.tif,83
10,KP_EF43_2_M_09.tif,81
11,KP_EF43_2_M_09.tif,75
12,KP_EF43_2_M_09.tif,70
13,KP_EF43_2_M_09.tif,77
14,KP_EF43_2_M_09.tif,73
15,KP_EF43_2_M_09.tif,64
16,KP_EF43_2_M_09.tif,73
1,KP_EF43_2_M_08.tif,63
2,KP_EF43_2_M_08.tif,60
3,KP_EF43_2_M_08.tif,78
4,KP_EF43_2_M_08.tif,68
5,KP_EF43_2_M_08.tif,71
6,KP_EF43_2_M_08.tif,71
7,KP_EF43_2_M_08.tif,64
8,KP_EF43_2_M_08.tif,78
9,KP_EF43_2_M_08.tif,92
10,KP_EF43_2_M_08.tif,85
11,KP_EF43_2_M_08.tif,73
12,KP_EF43_2_M_08.tif,68
13,KP_EF43_2_M_08.tif,79
14,KP_EF43_2_M_08.tif,65
15,KP_EF43_2_M_08.tif,61
16,KP_EF43_2_M_08.tif,68
1,KP_EF43_2_M_07.tif,69
2,KP_EF43_2_M_07.tif,72
3,KP_EF43_2_M_07.tif,76
4,KP_EF43_2_M_07.tif,67
5,KP_EF43_2_M_07.tif,81
6,KP_EF43_2_M_07.tif,66
7,KP_EF43_2_M_07.tif,74
8,KP_EF43_2_M_07.tif,87
9,KP_EF43_2_M_07.tif,81
10,KP_EF43_2_M_07.tif,86
11,KP_EF43_2_M_07.tif,74
12,KP_EF43_2_M_07.tif,77
13,KP_EF43_2_M_07.tif,79
14,KP_EF43_2_M_07.tif,74
15,KP_EF43_2_M_07.tif,65
16,KP_EF43_2_M_07.tif,73
1,KP_EF43_3_M_06.tif,63
2,KP_EF43_3_M_06.tif,63
3,KP_EF43_3_M_06.tif,62
4,KP_EF43_3_M_06.tif,70
5,KP_EF43_3_M_06.tif,68
6,KP_EF43_3_M_06.tif,65
7,KP_EF43_3_M_06.tif,64
8,KP_EF43_3_M_06.tif,88
9,KP_EF43_3_M_06.tif,92
10,KP_EF43_3_M_06.tif,78
11,KP_EF43_3_M_06.tif,83
12,KP_EF43_3_M_06.tif,82
13,KP_EF43_3_M_06.tif,77
14,KP_EF43_3_M_06.tif,80
15,KP_EF43_3_M_06.tif,63
16,KP_EF43_3_M_06.tif,79
1,KP_EF43_2_M_05.tif,62
2,KP_EF43_2_M_05.tif,72
3,KP_EF43_2_M_05.tif,76
4,KP_EF43_2_M_05.tif,70
5,KP_EF43_2_M_05.tif,69
6,KP_EF43_2_M_05.tif,66
7,KP_EF43_2_M_05.tif,75
8,KP_EF43_2_M_05.tif,79
9,KP_EF43_2_M_05.tif,93
10,KP_EF43_2_M_05.tif,75
11,KP_EF43_2_M_05.tif,69
12,KP_EF43_2_M_05.tif,71
13,KP_EF43_2_M_05.tif,91
14,KP_EF43_2_M_05.tif,93
15,KP_EF43_2_M_05.tif,75
16,KP_EF43_2_M_05.tif,88
1,KP_EF43_2_M_04.tif,60
2,KP_EF43_2_M_04.tif,69
3,KP_EF43_2_M_04.tif,83
4,KP_EF43_2_M_04.tif,75
5,KP_EF43_2_M_04.tif,79
6,KP_EF43_2_M_04.tif,64
7,KP_EF43_2_M_04.tif,73
8,KP_EF43_2_M_04.tif,78
9,KP_EF43_2_M_04.tif,98
10,KP_EF43_2_M_04.tif,72
11,KP_EF43_2_M_04.tif,75
12,KP_EF43_2_M_04.tif,79
13,KP_EF43_2_M_04.tif,79
14,KP_EF43_2_M_04.tif,73
15,KP_EF43_2_M_04.tif,67
16,KP_EF43_2_M_04.tif,78
1,KP_EF43_3_M_05.tif,61
2,KP_EF43_3_M_05.tif,69
3,KP_EF43_3_M_05.tif,85
4,KP_EF43_3_M_05.tif,62
5,KP_EF43_3_M_05.tif,81
6,KP_EF43_3_M_05.tif,66
7,KP_EF43_3_M_05.tif,66
8,KP_EF43_3_M_05.tif,82
9,KP_EF43_3_M_05.tif,83
10,KP_EF43_3_M_05.tif,82
11,KP_EF43_3_M_05.tif,68
12,KP_EF43_3_M_05.tif,76
13,KP_EF43_3_M_05.tif,86
14,KP_EF43_3_M_05.tif,75
15,KP_EF43_3_M_05.tif,65
16,KP_EF43_3_M_05.tif,76
1,KP_EF43_3_M_04.tif,65
2,KP_EF43_3_M_04.tif,66
3,KP_EF43_3_M_04.tif,78
4,KP_EF43_3_M_04.tif,68
5,KP_EF43_3_M_04.tif,80
6,KP_EF43_3_M_04.tif,67
7,KP_EF43_3_M_04.tif,72
8,KP_EF43_3_M_04.tif,85
9,KP_EF43_3_M_04.tif,87
10,KP_EF43_3_M_04.tif,79
11,KP_EF43_3_M_04.tif,80
12,KP_EF43_3_M_04.tif,82
13,KP_EF43_3_M_04.tif,84
14,KP_EF43_3_M_04.tif,73
15,KP_EF43_3_M_04.tif,67
16,KP_EF43_3_M_04.tif,82
1,KP_EF43_3_M_03.tif,68
2,KP_EF43_3_M_03.tif,61
3,KP_EF43_3_M_03.tif,81
4,KP_EF43_3_M_03.tif,68
5,KP_EF43_3_M_03.tif,74
6,KP_EF43_3_M_03.tif,70
7,KP_EF43_3_M_03.tif,74
8,KP_EF43_3_M_03.tif,68
9,KP_EF43_3_M_03.tif,87
10,KP_EF43_3_M_03.tif,76
11,KP_EF43_3_M_03.tif,70
12,KP_EF43_3_M_03.tif,83
13,KP_EF43_3_M_03.tif,83
14,KP_EF43_3_M_03.tif,68
15,KP_EF43_3_M_03.tif,71
16,KP_EF43_3_M_03.tif,72
1,KP_EF43_3_M_02.tif,77
2,KP_EF43_3_M_02.tif,85
3,KP_EF43_3_M_02.tif,87
4,KP_EF43_3_M_02.tif,75
5,KP_EF43_3_M_02.tif,87
6,KP_EF43_3_M_02.tif,75
7,KP_EF43_3_M_02.tif,76
8,KP_EF43_3_M_02.tif,101
9,KP_EF43_3_M_02.tif,97
10,KP_EF43_3_M_02.tif,85
11,KP_EF43_3_M_02.tif,79
12,KP_EF43_3_M_02.tif,85
13,KP_EF43_3_M_02.tif,89
14,KP_EF43_3_M_02.tif,86
15,KP_EF43_3_M_02.tif,88
16,KP_EF43_3_M_02.tif,75
1,KP_EF43_3_M_01.tif,71
2,KP_EF43_3_M_01.tif,83
3,KP_EF43_3_M_01.tif,82
4,KP_EF43_3_M_01.tif,76
5,KP_EF43_3_M_01.tif,77
6,KP_EF43_3_M_01.tif,69
7,KP_EF43_3_M_01.tif,72
8,KP_EF43_3_M_01.tif,82
9,KP_EF43_3_M_01.tif,83
10,KP_EF43_3_M_01.tif,84
11,KP_EF43_3_M_01.tif,71
12,KP_EF43_3_M_01.tif,60
13,KP_EF43_3_M_01.tif,83
14,KP_EF43_3_M_01.tif,68
15,KP_EF43_3_M_01.tif,61
16,KP_EF43_3_M_01.tif,81
1,KP_ZI192_3_F_20.tif,63
2,KP_ZI192_3_F_20.tif,64
3,KP_ZI192_3_F_20.tif,69
4,KP_ZI192_3_F_20.tif,67
5,KP_ZI192_3_F_20.tif,70
6,KP_ZI192_3_F_20.tif,67
7,KP_ZI192_3_F_20.tif,63
8,KP_ZI192_3_F_20.tif,0
9,KP_ZI192_3_F_20.tif,84
10,KP_ZI192_3_F_20.tif,83
11,KP_ZI192_3_F_20.tif,0
12,KP_ZI192_3_F_20.tif,0
13,KP_ZI192_3_F_20.tif,70
14,KP_ZI192_3_F_20.tif,66
15,KP_ZI192_3_F_20.tif,57
16,KP_ZI192_3_F_20.tif,81
1,KP_EF43_3_F_20.tif,58
2,KP_EF43_3_F_20.tif,59
3,KP_EF43_3_F_20.tif,78
4,KP_EF43_3_F_20.tif,66
5,KP_EF43_3_F_20.tif,69
6,KP_EF43_3_F_20.tif,76
7,KP_EF43_3_F_20.tif,63
8,KP_EF43_3_F_20.tif,71
9,KP_EF43_3_F_20.tif,83
10,KP_EF43_3_F_20.tif,65
11,KP_EF43_3_F_20.tif,63
12,KP_EF43_3_F_20.tif,66
13,KP_EF43_3_F_20.tif,74
14,KP_EF43_3_F_20.tif,68
15,KP_EF43_3_F_20.tif,63
16,KP_EF43_3_F_20.tif,71
1,KP_EF43_3_F_19.tif,51
2,KP_EF43_3_F_19.tif,53
3,KP_EF43_3_F_19.tif,62
4,KP_EF43_3_F_19.tif,61
5,KP_EF43_3_F_19.tif,66
6,KP_EF43_3_F_19.tif,62
7,KP_EF43_3_F_19.tif,67
8,KP_EF43_3_F_19.tif,70
9,KP_EF43_3_F_19.tif,85
10,KP_EF43_3_F_19.tif,75
11,KP_EF43_3_F_19.tif,65
12,KP_EF43_3_F_19.tif,68
13,KP_EF43_3_F_19.tif,75
14,KP_EF43_3_F_19.tif,63
15,KP_EF43_3_F_19.tif,51
16,KP_EF43_3_F_19.tif,64
1,KP_EF43_3_F_18.tif,84
2,KP_EF43_3_F_18.tif,73
3,KP_EF43_3_F_18.tif,74
4,KP_EF43_3_F_18.tif,60
5,KP_EF43_3_F_18.tif,73
6,KP_EF43_3_F_18.tif,62
7,KP_EF43_3_F_18.tif,69
8,KP_EF43_3_F_18.tif,77
9,KP_EF43_3_F_18.tif,86
10,KP_EF43_3_F_18.tif,70
11,KP_EF43_3_F_18.tif,63
12,KP_EF43_3_F_18.tif,71
13,KP_EF43_3_F_18.tif,75
14,KP_EF43_3_F_18.tif,71
15,KP_EF43_3_F_18.tif,65
16,KP_EF43_3_F_18.tif,80
1,KP_EF43_3_F_17.tif,58
2,KP_EF43_3_F_17.tif,59
3,KP_EF43_3_F_17.tif,73
4,KP_EF43_3_F_17.tif,57
5,KP_EF43_3_F_17.tif,66
6,KP_EF43_3_F_17.tif,66
7,KP_EF43_3_F_17.tif,68
8,KP_EF43_3_F_17.tif,73
9,KP_EF43_3_F_17.tif,73
10,KP_EF43_3_F_17.tif,76
11,KP_EF43_3_F_17.tif,69
12,KP_EF43_3_F_17.tif,69
13,KP_EF43_3_F_17.tif,69
14,KP_EF43_3_F_17.tif,69
15,KP_EF43_3_F_17.tif,60
16,KP_EF43_3_F_17.tif,77
1,KP_EF43_3_F_16.tif,68
2,KP_EF43_3_F_16.tif,68
3,KP_EF43_3_F_16.tif,81
4,KP_EF43_3_F_16.tif,74
5,KP_EF43_3_F_16.tif,78
6,KP_EF43_3_F_16.tif,77
7,KP_EF43_3_F_16.tif,61
8,KP_EF43_3_F_16.tif,78
9,KP_EF43_3_F_16.tif,83
10,KP_EF43_3_F_16.tif,70
11,KP_EF43_3_F_16.tif,76
12,KP_EF43_3_F_16.tif,70
13,KP_EF43_3_F_16.tif,82
14,KP_EF43_3_F_16.tif,61
15,KP_EF43_3_F_16.tif,58
16,KP_EF43_3_F_16.tif,78
1,KP_EF43_3_F_15.tif,58
2,KP_EF43_3_F_15.tif,56
3,KP_EF43_3_F_15.tif,67
4,KP_EF43_3_F_15.tif,55
5,KP_EF43_3_F_15.tif,51
6,KP_EF43_3_F_15.tif,52
7,KP_EF43_3_F_15.tif,51
8,KP_EF43_3_F_15.tif,60
9,KP_EF43_3_F_15.tif,76
10,KP_EF43_3_F_15.tif,48
11,KP_EF43_3_F_15.tif,48
12,KP_EF43_3_F_15.tif,68
13,KP_EF43_3_F_15.tif,66
14,KP_EF43_3_F_15.tif,63
15,KP_EF43_3_F_15.tif,55
16,KP_EF43_3_F_15.tif,67
1,KP_EF43_3_F_14.tif,70
2,KP_EF43_3_F_14.tif,67
3,KP_EF43_3_F_14.tif,57
4,KP_EF43_3_F_14.tif,59
5,KP_EF43_3_F_14.tif,66
6,KP_EF43_3_F_14.tif,61
7,KP_EF43_3_F_14.tif,64
8,KP_EF43_3_F_14.tif,59
9,KP_EF43_3_F_14.tif,74
10,KP_EF43_3_F_14.tif,51
11,KP_EF43_3_F_14.tif,53
12,KP_EF43_3_F_14.tif,69
13,KP_EF43_3_F_14.tif,65
14,KP_EF43_3_F_14.tif,59
15,KP_EF43_3_F_14.tif,62
16,KP_EF43_3_F_14.tif,63
1,KP_EF43_3_F_13.tif,62
2,KP_EF43_3_F_13.tif,60
3,KP_EF43_3_F_13.tif,55
4,KP_EF43_3_F_13.tif,56
5,KP_EF43_3_F_13.tif,55
6,KP_EF43_3_F_13.tif,48
7,KP_EF43_3_F_13.tif,52
8,KP_EF43_3_F_13.tif,59
9,KP_EF43_3_F_13.tif,82
10,KP_EF43_3_F_13.tif,62
11,KP_EF43_3_F_13.tif,55
12,KP_EF43_3_F_13.tif,66
13,KP_EF43_3_F_13.tif,68
14,KP_EF43_3_F_13.tif,72
15,KP_EF43_3_F_13.tif,66
16,KP_EF43_3_F_13.tif,76
1,KP_EF43_3_F_12.tif,60
2,KP_EF43_3_F_12.tif,61
3,KP_EF43_3_F_12.tif,65
4,KP_EF43_3_F_12.tif,63
5,KP_EF43_3_F_12.tif,68
6,KP_EF43_3_F_12.tif,55
7,KP_EF43_3_F_12.tif,56
8,KP_EF43_3_F_12.tif,55
9,KP_EF43_3_F_12.tif,64
10,KP_EF43_3_F_12.tif,60
11,KP_EF43_3_F_12.tif,61
12,KP_EF43_3_F_12.tif,61
13,KP_EF43_3_F_12.tif,64
14,KP_EF43_3_F_12.tif,71
15,KP_EF43_3_F_12.tif,59
16,KP_EF43_3_F_12.tif,0
1,KP_EF43_3_F_11.tif,58
2,KP_EF43_3_F_11.tif,58
3,KP_EF43_3_F_11.tif,64
4,KP_EF43_3_F_11.tif,66
5,KP_EF43_3_F_11.tif,67
6,KP_EF43_3_F_11.tif,55
7,KP_EF43_3_F_11.tif,61
8,KP_EF43_3_F_11.tif,68
9,KP_EF43_3_F_11.tif,75
10,KP_EF43_3_F_11.tif,70
11,KP_EF43_3_F_11.tif,59
12,KP_EF43_3_F_11.tif,73
13,KP_EF43_3_F_11.tif,72
14,KP_EF43_3_F_11.tif,51
15,KP_EF43_3_F_11.tif,51
16,KP_EF43_3_F_11.tif,64
1,KP_EF43_3_F_10.tif,61
2,KP_EF43_3_F_10.tif,55
3,KP_EF43_3_F_10.tif,83
4,KP_EF43_3_F_10.tif,65
5,KP_EF43_3_F_10.tif,64
6,KP_EF43_3_F_10.tif,61
7,KP_EF43_3_F_10.tif,63
8,KP_EF43_3_F_10.tif,71
9,KP_EF43_3_F_10.tif,80
10,KP_EF43_3_F_10.tif,72
11,KP_EF43_3_F_10.tif,62
12,KP_EF43_3_F_10.tif,58
13,KP_EF43_3_F_10.tif,72
14,KP_EF43_3_F_10.tif,60
15,KP_EF43_3_F_10.tif,57
16,KP_EF43_3_F_10.tif,70
1,KP_EF43_3_F_09.tif,55
2,KP_EF43_3_F_09.tif,58
3,KP_EF43_3_F_09.tif,66
4,KP_EF43_3_F_09.tif,62
5,KP_EF43_3_F_09.tif,68
6,KP_EF43_3_F_09.tif,59
7,KP_EF43_3_F_09.tif,70
8,KP_EF43_3_F_09.tif,75
9,KP_EF43_3_F_09.tif,78
10,KP_EF43_3_F_09.tif,74
11,KP_EF43_3_F_09.tif,69
12,KP_EF43_3_F_09.tif,65
13,KP_EF43_3_F_09.tif,61
14,KP_EF43_3_F_09.tif,61
15,KP_EF43_3_F_09.tif,57
16,KP_EF43_3_F_09.tif,67
1,KP_EF43_3_F_08.tif,55
2,KP_EF43_3_F_08.tif,59
3,KP_EF43_3_F_08.tif,68
4,KP_EF43_3_F_08.tif,67
5,KP_EF43_3_F_08.tif,76
6,KP_EF43_3_F_08.tif,71
7,KP_EF43_3_F_08.tif,64
8,KP_EF43_3_F_08.tif,75
9,KP_EF43_3_F_08.tif,85
10,KP_EF43_3_F_08.tif,85
11,KP_EF43_3_F_08.tif,65
12,KP_EF43_3_F_08.tif,74
13,KP_EF43_3_F_08.tif,76
14,KP_EF43_3_F_08.tif,64
15,KP_EF43_3_F_08.tif,61
16,KP_EF43_3_F_08.tif,73
1,KP_EF43_3_F_07.tif,61
2,KP_EF43_3_F_07.tif,59
3,KP_EF43_3_F_07.tif,75
4,KP_EF43_3_F_07.tif,67
5,KP_EF43_3_F_07.tif,80
6,KP_EF43_3_F_07.tif,63
7,KP_EF43_3_F_07.tif,64
8,KP_EF43_3_F_07.tif,76
9,KP_EF43_3_F_07.tif,85
10,KP_EF43_3_F_07.tif,70
11,KP_EF43_3_F_07.tif,66
12,KP_EF43_3_F_07.tif,74
13,KP_EF43_3_F_07.tif,79
14,KP_EF43_3_F_07.tif,70
15,KP_EF43_3_F_07.tif,56
16,KP_EF43_3_F_07.tif,79
1,KP_EF43_3_F_06.tif,59
2,KP_EF43_3_F_06.tif,59
3,KP_EF43_3_F_06.tif,73
4,KP_EF43_3_F_06.tif,60
5,KP_EF43_3_F_06.tif,72
6,KP_EF43_3_F_06.tif,64
7,KP_EF43_3_F_06.tif,67
8,KP_EF43_3_F_06.tif,80
9,KP_EF43_3_F_06.tif,73
10,KP_EF43_3_F_06.tif,75
11,KP_EF43_3_F_06.tif,63
12,KP_EF43_3_F_06.tif,68
13,KP_EF43_3_F_06.tif,82
14,KP_EF43_3_F_06.tif,71
15,KP_EF43_3_F_06.tif,52
16,KP_EF43_3_F_06.tif,67
1,KP_EF43_3_F_05.tif,57
2,KP_EF43_3_F_05.tif,52
3,KP_EF43_3_F_05.tif,65
4,KP_EF43_3_F_05.tif,66
5,KP_EF43_3_F_05.tif,77
6,KP_EF43_3_F_05.tif,65
7,KP_EF43_3_F_05.tif,58
8,KP_EF43_3_F_05.tif,71
9,KP_EF43_3_F_05.tif,79
10,KP_EF43_3_F_05.tif,67
11,KP_EF43_3_F_05.tif,65
12,KP_EF43_3_F_05.tif,67
13,KP_EF43_3_F_05.tif,64
14,KP_EF43_3_F_05.tif,59
15,KP_EF43_3_F_05.tif,52
16,KP_EF43_3_F_05.tif,64
1,KP_EF43_3_F_04.tif,58
2,KP_EF43_3_F_04.tif,69
3,KP_EF43_3_F_04.tif,69
4,KP_EF43_3_F_04.tif,61
5,KP_EF43_3_F_04.tif,71
6,KP_EF43_3_F_04.tif,65
7,KP_EF43_3_F_04.tif,66
8,KP_EF43_3_F_04.tif,74
9,KP_EF43_3_F_04.tif,77
10,KP_EF43_3_F_04.tif,71
11,KP_EF43_3_F_04.tif,61
12,KP_EF43_3_F_04.tif,70
13,KP_EF43_3_F_04.tif,73
14,KP_EF43_3_F_04.tif,69
15,KP_EF43_3_F_04.tif,56
16,KP_EF43_3_F_04.tif,67
1,KP_EF43_3_F_03.tif,68
2,KP_EF43_3_F_03.tif,64
3,KP_EF43_3_F_03.tif,71
4,KP_EF43_3_F_03.tif,57
5,KP_EF43_3_F_03.tif,76
6,KP_EF43_3_F_03.tif,65
7,KP_EF43_3_F_03.tif,69
8,KP_EF43_3_F_03.tif,69
9,KP_EF43_3_F_03.tif,84
10,KP_EF43_3_F_03.tif,66
11,KP_EF43_3_F_03.tif,64
12,KP_EF43_3_F_03.tif,69
13,KP_EF43_3_F_03.tif,73
14,KP_EF43_3_F_03.tif,71
15,KP_EF43_3_F_03.tif,66
16,KP_EF43_3_F_03.tif,76
1,KP_EF43_3_F_02.tif,63
2,KP_EF43_3_F_02.tif,73
3,KP_EF43_3_F_02.tif,77
4,KP_EF43_3_F_02.tif,66
5,KP_EF43_3_F_02.tif,79
6,KP_EF43_3_F_02.tif,63
7,KP_EF43_3_F_02.tif,66
8,KP_EF43_3_F_02.tif,75
9,KP_EF43_3_F_02.tif,78
10,KP_EF43_3_F_02.tif,75
11,KP_EF43_3_F_02.tif,60
12,KP_EF43_3_F_02.tif,75
13,KP_EF43_3_F_02.tif,76
14,KP_EF43_3_F_02.tif,69
15,KP_EF43_3_F_02.tif,60
16,KP_EF43_3_F_02.tif,72
1,KP_EF43_3_F_01.tif,84
2,KP_EF43_3_F_01.tif,75
